"pandemicday","estimate","sevalue","class","severity","ymin","ymax"
744,0.00397188844067251,0.0573605167352414,"azithromycin","all",0.897219516084839,1.12344347656231
754.5,0.00387715234474728,0.0572782994410799,"azithromycin","all",0.897279102232555,1.12315604438302
773.5,0.00387649494273562,0.0572754802135908,"azithromycin","all",0.897283470452565,1.12314909983195
791,0.00385391711430303,0.0572586228570523,"azithromycin","all",0.897292858411085,1.12308663398475
800.5,0.00388002010027577,0.0572580831888286,"azithromycin","all",0.897317229876222,1.12311476230708
809,0.00387692003948367,0.057254380363686,"azithromycin","all",0.897320960459262,1.12310312959602
164,-1.029619417,2.67034667810236,"convalescentplasma","all",0.00190457021252455,66.9710255970585
173,-1.029619417,2.20030485431885,"convalescentplasma","all",0.00478525037024965,26.6550359093797
178,-0.836651770542237,0.935632591317238,"convalescentplasma","all",0.0692181858541617,2.71064905102709
182.5,-0.836078607335464,0.917467194342068,"convalescentplasma","all",0.0717681633785479,2.61733622765773
186.5,-1.20257184999658,0.759121266912152,"convalescentplasma","all",0.0678504314973048,1.33016877562819
187.5,-0.782602971159374,0.482417637936895,"convalescentplasma","all",0.177614192033941,1.17696089002123
191,-0.786416615570106,0.478048345301848,"convalescentplasma","all",0.178459896519714,1.16248289131364
199.5,-0.793145473672717,0.467109691444999,"convalescentplasma","all",0.181104608182148,1.13019425107813
210,-0.791996775138302,0.462615485157906,"convalescentplasma","all",0.182916936873756,1.12157009682996
217.5,-0.873071475031166,0.393486232009339,"convalescentplasma","all",0.193146851700046,0.903175438581138
223.5,-0.741576213773924,0.35566212905294,"convalescentplasma","all",0.23724213642555,0.956496221135815
227.5,-0.741867322554959,0.353721315117987,"convalescentplasma","all",0.238077006674974,0.95258727877083
232,-0.741079052630752,0.352584618070664,"convalescentplasma","all",0.238796177657959,0.951216867202068
239,-0.748039879207103,0.345179093701598,"convalescentplasma","all",0.240606874660798,0.931006653092308
245.5,-0.727635194519496,0.317069030248852,"convalescentplasma","all",0.259476148522842,0.899262860423271
252.5,-0.729126767842941,0.31421471278565,"convalescentplasma","all",0.26054293729499,0.892913175440217
259.5,-0.729750254162619,0.312555295638634,"convalescentplasma","all",0.261228798356045,0.889458992473869
266,-0.734645133260123,0.292621420580805,"convalescentplasma","all",0.270310733312862,0.851200860966263
273.5,-0.682542955003242,0.27448230369151,"convalescentplasma","all",0.295074246800897,0.865405029220485
280.5,-0.725553795181535,0.272323052065976,"convalescentplasma","all",0.283850673331192,0.825471440249324
286.5,-0.725593967587486,0.27134190803264,"convalescentplasma","all",0.284385630689437,0.823852452304547
293.5,-0.364484644736381,0.199162824067763,"convalescentplasma","all",0.470084045566987,1.02621214095239
300.5,-0.365238191773764,0.198581335757607,"convalescentplasma","all",0.470265613002309,1.0242710883634
307.5,-0.395902633642371,0.195742145253391,"convalescentplasma","all",0.458609020851299,0.987826672866451
314.5,-0.383106161885718,0.186055907466313,"convalescentplasma","all",0.473418387867607,0.981732330889808
321.5,-0.374871968313617,0.179318721979858,"convalescentplasma","all",0.483677622504301,0.976864551960915
328.5,-0.374868574561087,0.178935983920618,"convalescentplasma","all",0.484042240145589,0.976135328357737
335.5,-0.376212359038361,0.177853600426874,"convalescentplasma","all",0.484418819997393,0.972758623385055
342.5,-0.34500099337443,0.174819071614977,"convalescentplasma","all",0.502757982018781,0.997647159270015
349.5,-0.352027821748455,0.173166621844539,"convalescentplasma","all",0.500857123820825,0.987458070922956
356.5,-0.350107380086887,0.174139689534132,"convalescentplasma","all",0.500863749698517,0.991244961918355
363.5,-0.363360589333735,0.170822664197588,"convalescentplasma","all",0.497493388877111,0.971855481163545
370.5,-0.326166025123353,0.148803412049342,"convalescentplasma","all",0.53911805141041,0.966077386715614
377.5,-0.326290090958905,0.145139795607409,"convalescentplasma","all",0.542935858492069,0.959046141026546
384.5,-0.359819969842433,0.142186863093599,"convalescentplasma","all",0.528080670712581,0.92207038562782
394.5,-0.352056095885016,0.144740540607369,"convalescentplasma","all",0.529539480179105,0.933919870401876
404.5,-0.352497850946867,0.144565102390346,"convalescentplasma","all",0.529487642836667,0.933186458034649
415,-0.352507089828825,0.144495494184725,"convalescentplasma","all",0.529554994348117,0.933050529763448
423.5,-0.341713391045513,0.141352505105964,"convalescentplasma","all",0.538609585846505,0.937383794796056
427,-0.34172338820239,0.141332723476412,"convalescentplasma","all",0.538625084472553,0.937338080499143
433,-0.34239583512217,0.141006727983677,"convalescentplasma","all",0.538607043121371,0.936109662783241
440.5,-0.342519162951204,0.140925064849447,"convalescentplasma","all",0.538626827552348,0.9358444185239
447,-0.341978456220548,0.141106769693914,"convalescentplasma","all",0.538726248514166,0.936684105409855
453.5,-0.342094404436047,0.141044128289053,"convalescentplasma","all",0.538729927454893,0.936460521839726
464,-0.36494767231059,0.136318398505282,"convalescentplasma","all",0.531457666551898,0.906863250697426
474.5,-0.048304216108559,0.0427018664152274,"convalescentplasma","all",0.876341105250863,1.03602517327003
485,-0.0566479590361397,0.0424334019052406,"convalescentplasma","all",0.869516971429546,1.02687633379724
495.5,-0.0566480075857027,0.04242957291766,"convalescentplasma","all",0.86952345480363,1.02686857745454
506,-0.0571515618151666,0.0424115619104852,"convalescentplasma","all",0.869116393448202,1.02631539241899
516.5,-0.0574162150528248,0.0423321859097485,"convalescentplasma","all",0.869021598638435,1.02588419430488
523.5,-0.0574162065665924,0.0423286040903105,"convalescentplasma","all",0.869027706884391,1.02587700095337
531.5,-0.0576095607439032,0.0423092955858587,"convalescentplasma","all",0.86889257532014,1.02563984679051
549,-0.0587405611589898,0.0421643039476638,"convalescentplasma","all",0.868157093939241,1.0241894042266
562.5,-0.0587480879472417,0.0421606593876125,"convalescentplasma","all",0.868156761043988,1.02417437934925
566,-0.0449997487478464,0.0391016905119968,"convalescentplasma","all",0.885467909714271,1.03214541656356
573,-0.0452806323523511,0.0389118762506503,"convalescentplasma","all",0.885548625871763,1.03147172859164
580,-0.0456882789166647,0.0388748408582767,"convalescentplasma","all",0.885251966134676,1.03097649772667
590.5,-0.0366685299104583,0.0379404145247646,"convalescentplasma","all",0.894910341894939,1.03841413852531
601,-0.0329374328135538,0.0377649394122882,"convalescentplasma","all",0.898564567358986,1.0419373829992
607.5,-0.0331451917755073,0.0377428995282399,"convalescentplasma","all",0.898416711030628,1.04167593418663
614.5,-0.033346587526566,0.0377285505869351,"convalescentplasma","all",0.898261054212368,1.04143687649897
621.5,-0.0333220939081591,0.0377273655347972,"convalescentplasma","all",0.898285142591757,1.04145996636467
632,-0.0320348093366975,0.0376178198137458,"convalescentplasma","all",0.899635375419238,1.04257760951544
642.5,-0.0311580149647914,0.037546501854244,"convalescentplasma","all",0.900550389577979,1.04334628408666
649.5,-0.031154589309683,0.0375444508921025,"convalescentplasma","all",0.900557094687704,1.04334566409846
